20,1000,0.222770358399,2.370373559
20,2000,0.222922838537,4.206078318
20,3000,0.298337151837,5.078688799
50,1000,0.154405519286,4.166894879
50,2000,0.167499629515,7.906584334
50,3000,0.138154711576,14.976255114
100,1000,0.112313936141,9.02652517
100,2000,0.115503756259,14.503341257
100,3000,0.115337141872,23.765219214
