20,10000,1133.40178543,0.013975796
20,20000,1136.91202705,0.004563026
20,30000,1032.11421168,0.004997613
50,10000,4706.70170498,0.002654381
50,20000,4981.80122388,0.00323417199999
50,30000,4644.54504321,0.00471517800003
100,10000,7928.29483022,0.00847583699999
100,20000,8016.80928053,0.006257162
100,30000,7852.77987297,0.010061758
