20,10000,20.0,0.023744648
20,20000,20.0,0.005648258
20,30000,20.0,0.004108716
50,10000,50.0,0.003184087
50,20000,50.0,0.004559047
50,30000,50.0,0.009594322
100,10000,100.0,0.00568125800001
100,20000,100.0,0.00856865
100,30000,100.0,0.013450138
