20,10000,1491.67851592,8.872780658
20,20000,1456.73490189,16.533834535
20,30000,1447.41658573,23.417021064
50,10000,5346.61602554,30.626830583
50,20000,5326.13113087,71.388819291
50,30000,5300.10677407,116.608400517
100,10000,9273.41101725,103.991660929
100,20000,9225.82226576,200.919667281
100,30000,9063.96363798,310.694655082
