20,1000,0.219011753463,2.964307792
20,2000,0.173280721222,5.798215662
20,3000,0.22371313951,7.699338031
50,1000,0.0890491670484,22.603583758
50,2000,0.103214138504,50.108956204
50,3000,0.136963263129,72.448166908
100,1000,0.0544843722675,233.133029634
100,2000,0.0562846688744,454.837886164
100,3000,0.063861225616,682.398509674
