20,10000,1343.33115628,0.004330114
20,20000,1242.68954516,0.005221252
20,30000,1283.00598968,0.005484523
50,10000,4839.08512701,0.004142042
50,20000,4777.26947746,0.00412267200001
50,30000,4874.27830128,0.00704854599999
100,10000,7876.83153334,0.006010269
100,20000,7874.0081455,0.00672450799999
100,30000,7896.90560401,0.012123418
